Instrument,week,Volume,PnL,Spread PnL,LR PnL,trades,Open/Close PnL,LL PnL,Price Improvement PnL,PnL ($/M),Open/Close PnL ($/M),LR PnL ($/M),LL PnL ($/M),Price Improvement PnL ($/M),Spread PnL ($/M),realized_vol,weekly_return,abs_return,trend_eff,vol_change_pct,toxicity,expected_toxicity,excess_toxicity,excess_z,pct_market,pct_system,market_offset,flagged,severity,regime,bad_week,excess,system_hurt,system_helped,material_system_hurt,prev_bad,consecutive_bad,excess_severity,weekly_risk_score,execution_risk_8w,driver_label,pnl_pct_change,pnl_trend_4w,pnl_trend_8w,trend_penalty,band,prev_band,strong_recovery
NDXUSD,2025-06-22,432.16029752919997,737.6399022423684,64169.59935719672,11325.41952000022,3682,0.0,2743.623684152755,4985.027880000354,1.7068664253974601,0.0,26.20652471953417,6.348625035291159,11.535136171696866,148.48564230466113,0.022975255717211464,-0.014286349240394047,0.014286349240394047,0.621814591151284,0.36560381288604904,-1.7068664253974601,-160.40741107360716,158.7005446482097,1.008203649408053,50.0,50.0,False,False,normal,Normal,False,158.7005446482097,True,False,False,False,False,1.008203649408053,0.9657175356590608,0.4859462015503993,,-0.9869554249929969,-0.24763546919949936,-0.12021667620771366,0.4616157109550343,Normal,Normal,True
NDXUSD,2025-06-29,645.1697750160001,200441.50030436285,119575.58607550393,27606.892650000587,3693,0.0,8680.027339378752,13566.433210001138,310.68023963055606,0.0,42.79012086286271,13.453865440555532,21.027694934507267,185.3397209634293,0.011799034890733164,0.030543534832549492,0.030543534832549492,2.5886468779355893,-0.48644598188762933,-310.68023963055606,-141.74924253095375,-168.9309970996023,-1.2541470508641763,46.0,54.0,False,False,normal,Normal,False,-168.9309970996023,False,True,False,False,False,0.0,0.20022030256663298,0.4002284318552694,,1.0,-0.13348020171108865,0.05693804716991477,0.20022030256663298,Normal,Normal,True
NDXUSD,2025-07-06,448.6045848474,86280.90013210053,61132.135508849955,15320.992310000334,2439,0.0,4217.723450473196,2536.7055599997434,192.33173945703285,0.0,34.15255400301362,9.401873259739245,5.654658123618251,136.27175818910771,0.0190176514394346,0.008253725251636231,0.008253725251636231,0.43400339300159224,0.6117972033772745,-192.33173945703285,-156.52870416611174,-35.803035290921116,-0.334876164987402,81.0,19.0,False,False,normal,Normal,False,-35.803035290921116,False,True,False,False,False,0.0,0.26760996305832974,0.3604428912161875,,-0.38093346494858116,-0.17796316715561625,-0.0008869497665404402,0.26760996305832974,Normal,Normal,True
NDXUSD,2025-07-13,438.27017305850006,53280.587735068475,60278.8240981761,13069.77888999995,2748,0.0,3137.2021090310177,3776.988370001024,121.57018891622499,0.0,29.821283065629483,7.158146508437538,8.617945281658201,137.53804799791865,0.012199783514913444,0.004180226107413287,0.004180226107413287,0.3426475643853214,-0.3585020971823981,-121.57018891622499,-149.3084563211877,27.7382674049627,0.10388717838108626,84.0,16.0,False,False,normal,Normal,False,27.7382674049627,True,False,False,False,False,0.10388717838108626,0.4532137993107522,0.38827416364455686,,-0.3679140569339887,-0.1839507367188917,-0.167125473389162,0.401270210120209,Normal,Normal,True
NDXUSD,2025-07-20,375.09971884300006,117805.45805890783,46377.26636052183,11049.735259999472,2411,0.0,1179.3884040304724,2470.7864299997336,314.06437312797857,0.0,29.458127279014025,3.144199648211711,6.58701221536744,123.63983237197061,0.007042976986574093,0.009139210392765848,0.009139210392765848,1.2976345670570513,-0.4226965603148195,-314.06437312797857,-140.50190695864725,-173.56246616933132,-1.2861281209323807,45.0,55.0,False,False,normal,Normal,False,-173.56246616933132,False,True,False,False,False,0.0,0.0,0.2717919145511898,,1.0,0.31278811952935753,0.03257632516492909,0.0,Normal,Normal,True
NDXUSD,2025-07-27,407.4318701338,66088.2929387026,51368.85442878776,9531.092689999363,2074,0.0,1370.9359039639946,2721.0284699992494,162.20697933374555,0.0,23.393095603614334,3.3648224512083003,6.678487053812624,126.0796177086449,0.008909729730063869,0.003969213719363953,0.003969213719363953,0.4454920451706564,0.26505166026359794,-162.20697933374555,-145.2024536707941,-17.004525662951437,-0.20506930575146443,90.0,10.0,False,False,normal,Normal,False,-17.004525662951437,False,True,False,False,False,0.0,0.15897882629053028,0.23794798807299192,,-0.4835231461683571,-0.05809266701273175,-0.0957864343619102,0.15897882629053028,Normal,Normal,True
NDXUSD,2025-08-03,497.80710912449996,40334.15652476178,54498.06413326484,14554.720810001443,3329,0.0,2455.168097032816,3495.0285700001364,81.02366516158838,0.0,29.23767166684105,4.931966723719059,7.020849051647515,109.47626728174154,0.020712819312691023,-0.025715397195080144,0.025715397195080144,1.2415208575359886,1.324741596010516,-81.02366516158838,-155.76610443879466,74.74243927720627,0.4284588621194595,68.0,32.0,False,False,normal,Normal,False,74.74243927720627,True,False,False,False,False,0.4284588621194595,0.44593248665456464,0.30034333764746374,,-0.5004921151088089,-0.08798232955278867,-0.13297274835420247,0.23170305559483487,Normal,Normal,True
NDXUSD,2025-08-10,498.40291668460003,97392.0491773545,55656.169372014556,14638.132120000408,2822,0.0,3070.3065882026576,4367.217759999258,195.40826491387944,0.0,29.37007716041062,6.160290169701421,8.762424162864454,111.66902822768785,0.022144202385546704,0.01806293767561636,0.01806293767561636,0.8156960165522085,0.06910614394143111,-195.40826491387944,-158.90205209632842,-36.50621281755102,-0.3397317236472925,81.0,19.0,False,False,normal,Normal,False,-36.50621281755102,False,True,False,False,False,0.0,0.0,0.21024033635322462,,1.0,0.2539961846807085,0.03502272398090839,0.0,Normal,Normal,True
NDXUSD,2025-08-17,352.09229999880006,98587.82745681657,37731.879882186986,8993.277499999254,2624,0.0,1173.0702500668992,3134.448879999982,280.00563334430365,0.0,25.54238618688879,3.331712309729287,8.902349980418954,107.16474027496648,0.016192343305696008,0.007851206789633802,0.007851206789633802,0.48487156191111447,-0.26877730686454593,-280.00563334430365,-153.32321320592962,-126.68242013837403,-0.9624135469291014,55.0,45.0,False,False,normal,Normal,False,-126.68242013837403,False,True,False,False,False,0.0,0.0,0.1471682354472572,,0.4329262555384137,0.11222774856531192,0.2125079340473347,0.0,Normal,Normal,True
NDXUSD,2025-08-24,447.0914281426,44659.507207261464,49182.35613401455,14864.918469999879,2728,0.0,1684.3195049045992,4112.738910000661,99.8889810811074,0.0,33.24805069905904,3.767282034240622,9.198876675150437,110.00514221070644,0.024137375562102686,-0.00913507911943289,0.00913507911943289,0.3784619871339941,0.49066599604591143,-99.8889810811074,-162.46557912683448,62.57659804572708,0.3444516896640574,72.0,28.0,False,False,normal,Normal,False,62.57659804572708,True,False,False,False,False,0.3444516896640574,0.1722258448320287,0.15468551826268864,,-0.6432608162626472,0.0722933310417394,0.007100332014503816,0.0,Normal,Normal,True
NDXUSD,2025-08-31,435.14014751875,15091.796363845167,50457.295174950246,13574.408939999974,2382,0.0,1482.2486126309552,2888.857059999721,34.68261076322513,0.0,31.19548728703563,3.4063706166461825,6.638911799962658,115.95642337915066,0.016256842301961467,-0.00043506530230768485,0.00043506530230768485,0.026761980846378274,-0.3264867483155124,-34.68261076322513,-154.85763712559586,120.17502636237073,0.7421784895368259,56.0,44.0,False,False,normal,Normal,False,120.17502636237073,True,False,False,False,False,0.7421784895368259,0.39125039796492356,0.2256549821733591,,-0.6527884218273916,0.03421925436209372,-0.02688153759534749,0.020161153196510618,Normal,Normal,True
NDXUSD,2025-09-07,360.04869075839997,37522.6258867972,40040.64248911271,11072.983630000104,2205,0.0,1902.0009174534819,2506.2730500005655,104.21542099697746,0.0,30.754128300470068,5.282621396142677,6.9609281031445995,111.20896566731525,0.017599213706339142,0.017973955965879702,0.017973955965879702,1.0212931251244242,0.08257270258540372,-104.21542099697746,-153.14903929321284,48.93361829623538,0.25024462820286186,76.0,24.0,False,False,normal,Normal,False,48.93361829623538,True,False,False,False,False,0.25024462820286186,0.12512231410143093,0.19549518175178063,,1.0,0.03421925436209372,0.1441077195214011,0.0,Normal,Normal,True
NDXUSD,2025-09-14,376.98236954065,60223.67824305732,43577.44860453522,13015.336390000075,2834,0.0,3109.8990857376425,1998.6272100004057,159.7519754476566,0.0,34.52505326935888,8.249454979889457,5.3016463672710135,115.59545518702636,0.004666301147967218,0.013787374852436418,0.013787374852436418,2.9546688941074057,-0.7348574075052887,-159.7519754476566,-132.62144279369917,-27.13053265395743,-0.2749910809409159,83.0,17.0,False,False,normal,Normal,False,-27.13053265395743,False,True,False,False,False,0.0,0.0,0.13684662722624644,,0.5329015026700306,0.05921306614499794,0.08572040735515493,0.0,Normal,Normal,True
NDXUSD,2025-09-21,487.16871552404996,12373.866376733373,48639.68180697217,14165.111359999748,3384,0.0,1833.344078944508,3335.98826000052,25.399550468717475,0.0,29.076397782978045,3.763263158169691,6.847706253904214,99.84155438768315,0.012107647148482687,0.013592625630599377,0.013592625630599377,1.1226479813877617,1.5946990484652166,-25.399550468717475,-146.45154216180447,121.05199169308699,0.748234082107298,55.0,45.0,False,False,normal,Normal,False,121.05199169308699,True,False,False,False,False,0.748234082107298,0.374117041053649,0.2080277513744672,,-0.8410063450073596,0.009776683958819837,0.04103500750027962,0.0,Normal,Normal,True
NDXUSD,2025-09-28,940.2535064284,46970.791078378315,63028.48562107533,26381.96567999828,4196,0.0,6188.748405541815,3634.511390001715,49.955454308061256,0.0,28.058353943514124,6.581999815188231,3.8654590120143113,67.0335023375687,0.012561161127018109,-0.010442442245153429,0.010442442245153429,0.8313277840766268,0.03745682154209917,-49.955454308061256,-148.10659628317026,98.151141975109,0.5900998770795777,60.0,40.0,False,False,normal,Normal,False,98.151141975109,True,False,False,False,False,0.5900998770795777,0.29504993853978884,0.23413440752406367,,0.9667849779305053,0.41467003389829404,0.22444464413019388,0.0,Normal,Normal,True
NDXUSD,2025-10-05,803.81822673895,92157.88342949162,60163.071171280884,27138.714980000837,5417,0.0,4830.546678817523,6036.445839998875,114.65015393265155,0.0,33.76225379971942,6.0095013003310545,7.509715056460503,74.84661229362692,0.008439584744973236,0.007051889995515774,0.007051889995515774,0.8355731008822447,-0.3281206522524158,-114.65015393265155,-143.52155877102243,28.87140483837088,0.11171168224997478,83.0,17.0,False,False,normal,Normal,False,28.87140483837088,True,False,False,False,False,0.11171168224997478,0.05585584112498739,0.18065083760434078,,1.0,0.41467003389829404,0.22444464413019388,0.0,Normal,Normal,True
NDXUSD,2025-10-12,898.4889397689499,2923.193541991035,51589.57364531382,23299.3680999997,6571,0.0,3582.603094491618,4199.972800000249,3.2534552320062464,0.0,25.93172499818554,3.987364714153186,4.6744846976973236,57.41815103320058,0.041707396466462474,-0.030767292138671055,0.030767292138671055,0.7376939043272932,3.941877796926457,-3.2534552320062464,-180.5442666586628,177.29081142665655,1.1365725568706926,50.0,50.0,False,False,normal,Normal,False,177.29081142665655,True,False,False,False,False,1.1365725568706926,0.5682862784353463,0.2969414698536424,,-0.9716227574023372,0.03853896888020211,0.048876017512600026,0.0,Normal,Normal,True
NDXUSD,2025-10-19,876.5785783816001,62561.42490121736,61356.060381592775,24488.09180000016,5070,0.0,4998.872672559885,7088.894700001078,71.37001341821812,0.0,27.93599159725277,5.702709141933572,8.087004262742862,69.99493473234604,0.02489826005432598,0.0027315602306066406,0.0027315602306066406,0.1097088802449086,-0.4030253105262268,-71.37001341821812,-164.2993293066285,92.92931588841037,0.5540422928771516,64.0,36.0,False,False,normal,Normal,False,92.92931588841037,True,False,False,False,False,0.5540422928771516,0.2770211464385758,0.2909653728291224,,1.0,0.498790555132042,0.25428361954543094,0.0,Normal,Normal,True
NDXUSD,2025-10-26,1097.1373535257499,143835.14115339617,73142.02708900432,28422.04830000174,5821,0.0,4964.632076611601,6344.927899999213,131.10039567167135,0.0,25.90564272437259,4.525077977390259,5.78316641905338,66.6662445262262,0.021111251348697273,0.008599821406863987,0.008599821406863987,0.40735725537153733,-0.1520993313334249,-131.10039567167135,-159.07067692246568,27.97028125079433,0.1054892728674409,85.0,15.0,False,False,normal,Normal,False,27.97028125079433,True,False,False,False,False,0.1054892728674409,0.05274463643372045,0.2194991519105018,,0.8369114617289153,0.4663221760816445,0.4404961049899693,0.0,Normal,Normal,True
NDXUSD,2025-11-02,1088.6461179122,155289.1102125888,70399.20275298663,29622.66809999905,6185,0.0,1015.8521774202759,9051.254399999496,142.64425110925987,0.0,27.210557786040933,0.9331335139177018,8.31423017183761,64.66674670001842,0.026604795981920244,0.0014156466554270533,0.0014156466554270533,0.053210205272353185,0.2602188066678466,-142.64425110925987,-166.29858916416023,23.654338054900364,0.07568696183390293,88.0,12.0,False,False,normal,Normal,False,23.654338054900364,True,False,False,False,False,0.07568696183390293,0.037843480916951465,0.16500245061243668,,0.08805355146676308,0.23833556394833527,0.3265027989233147,0.0,Normal,Normal,True
NDXUSD,2025-11-09,1057.17823515645,118815.91788242143,72889.17120703409,35217.43359999981,6844,0.0,3624.6089349219005,6408.238199999473,112.38967463687716,0.0,33.31267370897778,3.428569388193563,6.0616440888523675,68.94690865088359,0.029425370840266234,-0.035789816300468145,0.035789816300468145,1.216291087536361,0.10601753384099477,-112.38967463687716,-165.79356256052404,53.40388792364688,0.2811125891080564,76.0,24.0,False,False,normal,Normal,False,53.40388792364688,True,False,False,False,False,0.2811125891080564,0.1405562945540282,0.15766860379491413,,-0.2120981128724837,0.4282167250807986,0.2333778469805004,0.0,Normal,Normal,True
NDXUSD,2025-11-16,874.2877239134001,60889.284974086404,65490.01971280232,32145.273300000696,5535,0.0,2932.3059155189444,5826.207699999372,69.64444691221308,0.0,36.76738494750356,3.3539369652745976,6.663947737846162,74.90671311231775,0.03380399395936947,-0.023845469330653103,0.023845469330653103,0.705403904618905,0.14880434788306718,-69.64444691221308,-172.32079778098748,102.67635086877439,0.6213472028249793,63.0,37.0,False,False,normal,Normal,False,102.67635086877439,True,False,False,False,False,0.6213472028249793,0.3106736014124897,0.20357010308018678,,-0.3803305585034461,0.08313408545493711,0.29096232029348956,0.0,Normal,Normal,True
NDXUSD,2025-11-23,861.81074224165,81183.76218186517,67342.63733167673,30394.437000000136,7131,0.0,214.2429338688557,11439.154399999452,94.20138111843285,0.0,35.268111094718286,0.24859626756518474,13.273395003461138,78.14086554144389,0.0293626880190736,-0.022853989547083793,0.022853989547083793,0.7783343790676845,-0.13138405910360984,-94.20138111843285,-167.14694583571114,72.94556471727829,0.41605114216286415,70.0,30.0,False,False,normal,Normal,False,72.94556471727829,True,False,False,False,False,0.41605114216286415,0.2649396137192759,0.2219809562719135,,0.35260433954158343,-0.03794269509189585,0.21418974049487433,0.056914042637843776,Normal,Normal,True
NDXUSD,2025-11-30,723.8224681642502,159515.89965338912,66283.3305370538,33835.44960000071,4128,0.0,5243.318441676074,4605.585600000782,220.37986753568376,0.0,46.74550886188125,7.243928825495173,6.362866314002952,91.57401635398358,0.020745955440353635,0.022304842972619903,0.022304842972619903,1.0751417565099954,-0.29345857481176973,-220.37986753568376,-156.5617441981719,-63.81812333751185,-0.5283250427184056,71.0,29.0,False,False,normal,Normal,False,-63.81812333751185,False,True,False,False,False,0.0,0.0,0.15538666939033943,,1.0,0.19004391704141338,0.21418974049487433,0.0,Normal,Normal,True
NDXUSD,2025-12-07,1253.01405219165,207984.5846955783,112009.72680654751,66564.95799999892,6758,0.0,8863.764020169125,5322.598700000108,165.9874319300665,0.0,53.12387190197108,7.073954202401396,4.247836399512309,89.39223515540868,0.010389559481207901,0.01368501237540301,0.01368501237540301,1.317188895270849,-0.4992007231925877,-165.9874319300665,-144.20497531199348,-21.782456618073013,-0.2380617196823916,87.0,13.0,False,False,normal,Normal,False,-21.782456618073013,False,True,False,False,False,0.0,0.0,0.1087706685732376,,-0.24681218032227958,0.1813654001789644,0.30479106262988154,0.0,Normal,Normal,True
NDXUSD,2025-12-14,1347.0278357573502,74882.12292658836,117306.09308450365,67341.47390000064,6496,0.0,4032.227000078909,7977.893300000451,55.59062770554165,0.0,49.99263720644548,2.993425149088948,5.922589784876254,87.08512917890053,0.020419903801339654,-0.016969279503056777,0.016969279503056777,0.8310166231999341,0.9654253713330312,-55.59062770554165,-156.7914494944088,101.20082178886715,0.6111584272590124,61.0,39.0,False,False,normal,Normal,False,101.20082178886715,True,False,False,False,False,0.6111584272590124,0.3055792136295062,0.16781323209011817,,-0.665091344211151,0.11017520375203815,0.09665464460348766,0.0,Normal,Normal,True
NDXUSD,2025-12-21,1054.7725270743501,79758.97774969226,88947.84037391412,42567.00640000076,6884,0.0,8455.686939758472,9397.409099999937,75.61723092174367,0.0,40.35657481340547,8.01659762907575,8.909417773769453,84.32893168030367,0.03160589743130527,0.011065023570402698,0.011065023570402698,0.3500936366212124,0.5477985468879514,-75.61723092174367,-170.92573688430278,95.30850596255911,0.5704709990438925,64.0,36.0,False,False,normal,Normal,False,95.30850596255911,True,False,False,False,False,0.5704709990438925,0.28523549952194627,0.2030399123196666,,0.3602514316312646,0.11208697677445847,0.037072140841281326,0.0,Normal,Normal,True
NDXUSD,2025-12-28,420.97601787614997,53173.44524555507,23753.666587818047,10755.494100000305,2707,0.0,-130.8034284976498,2661.7484999992303,126.30991550021872,0.0,25.548947311208934,-0.3107146795619408,6.322803169234951,56.42522514146236,0.005509526695351502,0.007149526994077322,0.007149526994077322,1.2976662768708465,-0.8256804222273284,-126.30991550021872,-138.83895523176133,12.52903973154261,-0.0011350874667088863,92.0,8.0,False,False,normal,Normal,False,12.52903973154261,True,False,False,False,False,0.0,0.0,0.1421279386237666,,0.6703853600634615,0.02968331679032385,0.10986361691586863,0.0,Normal,Normal,True
NDXUSD,2026-01-04,624.2662915188001,64828.80291912603,50948.15058745576,27342.275099999242,3535,0.0,4695.781688248993,2427.939000000637,103.84799531847487,0.0,43.79905734374545,7.522081124746389,3.889268142435844,81.61284900311077,0.006680859464520482,-0.012591521790843153,0.012591521790843153,1.8847158599446618,0.21260134199136504,-103.84799531847487,-138.142054000258,34.29405868178314,0.1491560157672301,80.0,20.0,False,False,normal,Normal,False,34.29405868178314,True,False,False,False,False,0.1491560157672301,0.07457800788361504,0.12186295940172112,,-0.17783180435826473,0.04692841078132756,0.114146905480146,0.0,Normal,Normal,True
NDXUSD,2026-01-11,978.9664885875501,2239.1399827901005,84609.35934197286,49381.47989999835,6224,0.0,8193.541992219994,4834.972400000502,2.2872488577425414,0.0,50.442462000150584,8.369583727060578,4.938853838578668,86.42722741617743,0.01523042844021087,0.0142647215589571,0.0142647215589571,0.9365935840186779,1.2797109445414794,-2.2872488577425414,-150.59002752358066,148.3027786658381,0.9364053328418422,50.0,50.0,False,False,normal,Normal,False,148.3027786658381,True,False,False,False,False,0.9364053328418422,0.51514143286646,0.23984650144114278,,-0.9779750311912315,-0.031292510963692566,0.03944134639417281,0.04693876644553885,Normal,Normal,True
NDXUSD,2026-01-18,861.08861470685,17788.083629864122,79753.02287179515,43948.33240000013,5062,0.0,6881.9304960231675,5399.3558999996885,20.65766905525736,0.0,51.03810647288834,7.992128078904004,6.270383567709639,92.6188333113037,0.01191495222459356,-0.010070852848276792,0.010070852848276792,0.8452281350729736,-0.21768765262465628,-20.65766905525736,-147.3738938451029,126.71622478984555,0.787346560852768,54.0,46.0,False,False,normal,Normal,False,126.71622478984555,True,False,False,False,False,0.787346560852768,0.393673280426384,0.28599453513671513,,1.0,0.12864463112849128,0.12036580395147489,0.0,Normal,Normal,True
NDXUSD,2026-01-25,723.77896714885,3191.704232032588,49709.17173662499,25230.643699999353,5903,0.0,3933.18056979064,5233.254600000774,4.409777538307758,0.0,34.8595978125605,5.434228885214006,7.230459625838395,68.68004458936144,0.03434771694008091,0.024427514266372505,0.024427514266372505,0.711183055018939,1.8827406348456903,-4.409777538307758,-172.6654800860375,168.25570254772973,1.0741836159578861,51.0,49.0,False,False,normal,Normal,False,168.25570254772973,True,False,False,False,False,1.0741836159578861,0.9676812979163483,0.4905005639706051,,-0.7865307297492272,-0.2355843913246809,-0.10295053726717851,0.4305894899374052,Normal,Normal,True
NDXUSD,2026-02-01,935.939921152,4942.9980419772655,72917.94525975396,37127.710799999324,6626,0.0,4453.763644709746,5660.055999999087,5.281319805114398,0.0,39.668903912444236,4.758599931529621,6.047456542971709,77.90878838676208,0.019331114521225913,-0.00627402527754176,0.00627402527754176,0.32455579685551844,-0.4371936115885443,-5.281319805114398,-157.3770790888673,152.0957592837529,0.9625964996363495,51.0,49.0,False,False,normal,Normal,False,152.0957592837529,True,False,False,False,False,0.9625964996363495,0.7294190766343374,0.5621761177697248,,0.19763860177424997,-0.14171678979155222,-0.047394189505112316,0.24812082681616257,Normal,Normal,True
NDXUSD,2026-02-08,790.8767819952502,180164.01026734104,64476.85619348254,29109.010400000458,6914,0.0,2913.247247826755,8473.442399999261,227.802882027738,0.0,36.80599944603669,3.6835665354559,10.71398553213584,81.52579221104226,0.038532166771627026,-0.02609015231370818,0.02609015231370818,0.6771005759509879,0.993271869002587,-227.802882027738,-177.5944724893369,-50.2084095384011,-0.43434768821929953,78.0,22.0,False,False,normal,Normal,False,-50.2084095384011,False,True,False,False,False,0.0,0.0,0.3935232824388073,,1.0,0.3527769680062557,0.16074222852128156,0.0,Normal,Normal,True
NDXUSD,2026-02-15,1254.3787329385,13180.501967035461,111839.21587785443,57938.85620000111,7885,0.0,7261.003257948145,10389.050300000368,10.507593616609633,0.0,46.18928452675046,5.788525480608686,8.282227709380118,89.1590497678963,0.024685328612385978,-0.0214168517312082,0.0214168517312082,0.8675943540189371,-0.3593578902870601,-10.507593616609633,-161.6490277055445,151.1414340889349,0.9560067242402864,52.0,48.0,False,False,normal,Normal,False,151.1414340889349,True,False,False,False,False,0.9560067242402864,0.6841833346051476,0.48072129808870934,,-0.953874184895825,-0.13569157821770056,-0.0035234735446046384,0.2061799724850043,Normal,Normal,True
NDXUSD,2026-02-22,1198.7971649813999,123893.442343567,104305.27916724712,49825.12279999991,8068,0.0,7478.787714150156,9749.401200000746,103.34812757543457,0.0,41.562596455400346,6.238576410268866,8.132652866385461,87.00827981092655,0.014411609163490345,0.012512460091732746,0.012512460091732746,0.868220887049254,-0.41618726694773456,-103.34812757543457,-150.12996829449887,46.78184071906429,0.23538624343754458,76.0,24.0,False,False,normal,Normal,False,46.78184071906429,True,False,False,False,False,0.23538624343754458,0.11769312171877229,0.3718128451777282,,1.0,0.31094110421960625,0.037678356447462674,0.0,Normal,Normal,True
NDXUSD,2026-03-01,613.3395251572501,44760.36600000168,53465.44985825321,30437.443999998966,4108,0.0,5391.520292500106,3835.59709999996,72.97812086792526,0.0,49.625766401073385,8.790433473397641,6.25362779125734,87.17104909315204,0.02753219692911466,0.01011100916859941,0.01011100916859941,0.36724309340920236,0.9104179565779065,-72.97812086792526,-166.24975160081857,93.27163073289331,0.5564060342434382,64.0,36.0,False,False,normal,Normal,False,93.27163073289331,True,False,False,False,False,0.5564060342434382,0.2782030171217191,0.34372989676092547,,-0.29386121858223335,0.18806614913048542,0.023174679669466597,0.0,Normal,Normal,True
NDXUSD,2026-03-08,787.6804100457999,78823.42849999949,69419.41230159708,24918.200800000435,6005,0.0,4209.004461708794,13319.666699999656,100.07031721839607,0.0,31.634912436823914,5.343543406727686,16.909988531040373,88.13144444910172,0.026309903818687825,-0.01408608835362521,0.01408608835362521,0.5353911002753236,-0.04439504459356414,-100.07031721839607,-164.4809141693303,64.41059695093423,0.35711575944610435,72.0,28.0,False,False,normal,Normal,False,64.41059695093423,True,False,False,False,False,0.35711575944610435,0.17855787972305218,0.2941782916495635,,0.37123724245382905,0.03087545974394268,0.19182621387509916,0.0,Normal,Normal,True
NDXUSD,2026-03-15,676.86860452975,41766.233149998734,54659.24903860979,25948.487699998434,5548,0.0,3050.7172487781518,10007.41080000003,61.705082597257636,0.0,38.33607811966102,4.507104079524589,14.784864792115176,80.75311614812442,0.024779253057340335,-0.023771720442382734,0.023771720442382734,0.9593396696572684,-0.05817774066738601,-61.705082597257636,-161.42034024805452,99.71525765079687,0.6009003579347543,62.0,38.0,False,False,normal,Normal,False,99.71525765079687,True,False,False,False,False,0.6009003579347543,0.30045017896737714,0.29605985784490757,,-0.3833827621172534,0.17349831543858557,0.018903368610442492,0.0,Normal,Normal,True
NZDUSD,2025-04-06,25.058826560000004,17387.87999999974,2750.5013543690925,150.47999999993732,214,0.0,-83.19180819936432,254.75999999988773,693.8824512938302,0.0,6.005069696285783,-3.319860489084462,10.16647764371165,109.76177786231871,0.016631724649936258,0.013832328721344772,0.013832328721344772,0.8316833649237805,1.5049761945004931,-693.8824512938302,-152.46287737340188,-541.4195739204283,-1.4431522343263743,22.0,78.0,False,False,normal,Normal,False,-541.4195739204283,False,True,False,,False,0.0,,,,,,,,Normal,,True
NZDUSD,2025-04-13,21.825670170000002,5727.7450000005165,3561.280191961125,205.64000000022875,256,0.0,-153.15095599962012,347.0699999998904,262.43157508507863,0.0,9.421932907374671,-7.017010465508199,15.901917205591602,163.16933978303243,0.05818942602871539,0.03658602990050365,0.03658602990050365,0.628740174932283,2.498700661145109,-262.43157508507863,-199.58527481711448,-62.84630026796415,-0.10796553125241042,76.0,24.0,False,False,normal,Normal,False,-62.84630026796415,False,True,False,False,False,0.0,,,,-0.6217924598096662,,,,Normal,Normal,True
NZDUSD,2025-04-20,20.98286939,-1926.815835613187,2673.8337425239406,353.99000000011324,216,0.0,182.26958800003757,182.66000000015558,-91.82804314320649,0.0,16.870428606338155,8.68659021853815,8.705196444067251,127.42936596642183,0.010949731276503883,0.01683270595826753,0.01683270595826753,1.5372711469538467,-0.8118260992796115,91.82804314320649,-144.17945319485395,236.00749633806043,0.7258161221737773,38.0,62.0,True,False,normal,Normal,False,236.00749633806043,True,False,True,False,False,0.7258161221737773,,,System Underperformed,-1.0,-0.8108962299048331,,,Normal,Normal,False
NZDUSD,2025-04-27,14.284142845000003,-265.1045827255224,1211.9435552846676,285.72000000003897,163,0.0,34.27229999972536,45.599999999936465,-18.559362336419028,0.0,20.002600303038268,2.399324927762255,3.192351161336797,84.84538193405803,0.01727094352728126,-0.0020199217643847873,0.0020199217643847873,0.11695491686334969,0.5772938249490689,18.559362336419028,-155.5803233002311,174.13968563665014,0.5532091615585732,47.0,53.0,True,False,normal,Normal,False,174.13968563665014,True,False,True,False,False,0.5532091615585732,,,System Underperformed,-0.7978900377145621,-0.8065608325080761,,,Normal,Normal,False
NZDUSD,2025-05-04,52.591740805000015,23876.140486848126,12158.978480994376,1962.650000000063,277,0.0,763.8710840015824,1398.9400000000578,453.99030572835056,0.0,37.318597368305205,14.524544582653546,26.599994192758448,231.19558879173655,0.009849182741762158,-0.00605600236889518,0.00605600236889518,0.6148735918175964,-0.42972526508442666,-453.99030572835056,-145.8177386112642,-308.1725671170864,-0.792409037492986,32.0,68.0,False,False,normal,Normal,False,-308.1725671170864,False,True,False,False,False,0.0,0.6749999999999999,0.6749999999999999,,-1.0,-0.8549206243810571,-0.8549206243810571,0.6749999999999999,Normal,Normal,True
NZDUSD,2025-05-11,16.415224955000003,-15349.967053645205,1693.0229223789975,304.21000000013834,194,0.0,101.4719399998677,20.499999999981977,-935.1054947906562,0.0,18.532185872206238,6.181574744058552,1.2488406376507055,103.13735736306863,0.02028472331498983,-0.008929731393136093,0.008929731393136093,0.4402195314410464,1.0595336533841797,653.7287905491585,-157.86662851856698,811.5954190677255,2.3316670611810895,16.0,84.0,True,True,alert,"Market supportive, system-driven loss",True,811.5954190677255,True,False,True,False,False,2.3316670611810895,4.340833530590545,1.7747500591771632,System Underperformed,-1.0,-0.9494725094286405,-0.8839364995048455,0.6749999999999999,Monitor,Normal,False
